73837686,AcEc_159,97
76313965,AcEc_159,74
76335702,AcEc_159,79
87225050,AcEc_159,52
91700478,AcEc_159,57
91704079,AcEc_159,67
91711340,AcEc_159,71
91731891,AcEc_159,57
91748460,AcEc_159,75
100927179,AcEc_159,83
101231615,AcEc_159,88
101233333,AcEc_159,60
101336123,AcEc_159,90
101347777,AcEc_159,42
101548545,AcEc_159,80
101572510,AcEc_159,63
101602477,AcEc_159,44
101613864,AcEc_159,52
101613865,AcEc_159,64
101623770,AcEc_159,88
101677425,AcEc_159,73
101726998,AcEc_159,61
101756222,AcEc_159,100
102009880,AcEc_159,75
102069249,AcEc_159,51
102148462,AcEc_159,78
102431449,AcEc_159,60
129775774,AcEc_159,71
129881999,AcEc_159,66
129905909,AcEc_159,79
132498494,AcEc_159,99
135516704,AcEc_159,86
313,AcEc_199,93
402,AcEc_199,94
2950,AcEc_199,65
3220,AcEc_199,75
5757,AcEc_199,62
5988,AcEc_199,67
6013,AcEc_199,95
6031,AcEc_199,49
6128,AcEc_199,87
6780,AcEc_199,53
7427,AcEc_199,69
7871,AcEc_199,69
8955,AcEc_199,67
8956,AcEc_199,82
9415,AcEc_199,89
10187,AcEc_199,63
10208,AcEc_199,69
10453,AcEc_199,62
10461,AcEc_199,74
22384,AcEc_199,65
24526,AcEc_199,87
31402,AcEc_199,66
31404,AcEc_199,73
33441,AcEc_199,61
40326,AcEc_199,52
62850,AcEc_199,60
64695,AcEc_199,52
64696,AcEc_199,50
65575,AcEc_199,58
68111,AcEc_199,69
73614,AcEc_199,69
86472,AcEc_199,86
90567,AcEc_199,56
91458,AcEc_199,74
91520,AcEc_199,75
96710,AcEc_199,87
101787,AcEc_199,87
104796,AcEc_199,87
107835,AcEc_199,88
107878,AcEc_199,59
107938,AcEc_199,70
108053,AcEc_199,65
114843,AcEc_199,67
115158,AcEc_199,88
129597,AcEc_199,90
146469,AcEc_199,94
148745,AcEc_199,71
154417,AcEc_199,48
161533,AcEc_199,57
163882,AcEc_199,75
178793,AcEc_199,65
180544,AcEc_199,62
181570,AcEc_199,60
182645,AcEc_199,55
187306,AcEc_199,54
193587,AcEc_199,72
193710,AcEc_199,60
205042,AcEc_199,66
205992,AcEc_199,56
235071,AcEc_199,59
332671,AcEc_199,71
334778,AcEc_199,67
340013,AcEc_199,99
340066,AcEc_199,71
361510,AcEc_199,78
401171,AcEc_199,60
439503,AcEc_199,56
439555,AcEc_199,54
441005,AcEc_199,65
442106,AcEc_199,52
442359,AcEc_199,55
442405,AcEc_199,63
442432,AcEc_199,89
442706,AcEc_199,66
442758,AcEc_199,67
461030,AcEc_199,87
461031,AcEc_199,84
577062,AcEc_199,67
605429,AcEc_199,52
609638,AcEc_199,71
636777,AcEc_199,70
670971,AcEc_199,55
1794427,AcEc_199,65
3000322,AcEc_199,62
3034394,AcEc_199,70
3080690,AcEc_199,78
3084311,AcEc_199,67
4486617,AcEc_199,49
5276614,AcEc_199,91
5280363,AcEc_199,58
5280450,AcEc_199,56
5280887,AcEc_199,60
5280934,AcEc_199,51
5281513,AcEc_199,95
5281519,AcEc_199,67
5281520,AcEc_199,64
5283080,AcEc_199,55
5283224,AcEc_199,67
5283227,AcEc_199,75
5283387,AcEc_199,59
5284421,AcEc_199,60
5311477,AcEc_199,70
5312457,AcEc_199,56
5312495,AcEc_199,56
