23425158,AcEc_159,84,4.0
23427104,AcEc_159,57,3.0
23427263,AcEc_159,57,3.0
24862229,AcEc_159,96,5.0
25228976,AcEc_159,75,4.0
25265919,AcEc_159,78,4.0
44235243,AcEc_159,60,3.0
44256554,AcEc_159,48,2.0
44256587,AcEc_159,47,2.0
44324436,AcEc_159,46,2.0
46184996,AcEc_159,43,2.0
46193078,AcEc_159,51,2.0
46193079,AcEc_159,53,2.0
46193083,AcEc_159,59,3.0
46209656,AcEc_159,90,5.0
46231989,AcEc_159,88,5.0
49799338,AcEc_159,71,4.0
49845925,AcEc_159,87,5.0
51041305,AcEc_159,94,5.0
53355994,AcEc_159,79,4.0
54435484,AcEc_159,48,2.0
56935897,AcEc_159,48,2.0
56935988,AcEc_159,48,2.0
56935989,AcEc_159,48,2.0
56935990,AcEc_159,54,2.0
56936008,AcEc_159,52,2.0
56936013,AcEc_159,50,2.0
56936114,AcEc_159,45,2.0
56936137,AcEc_159,46,2.0
56936139,AcEc_159,46,2.0
56936140,AcEc_159,41,2.0
56936246,AcEc_159,52,2.0
57037829,AcEc_159,58,3.0
70489191,AcEc_159,70,3.0
71587038,AcEc_159,70,3.0
71609168,AcEc_159,72,4.0
73837686,AcEc_159,97,5.0
76313965,AcEc_159,74,4.0
76335702,AcEc_159,79,4.0
87225050,AcEc_159,52,2.0
91700478,AcEc_159,57,3.0
91704079,AcEc_159,67,3.0
91711340,AcEc_159,71,4.0
91731891,AcEc_159,57,3.0
91748460,AcEc_159,75,4.0
100927179,AcEc_159,83,4.0
101231615,AcEc_159,88,5.0
101233333,AcEc_159,60,3.0
101336123,AcEc_159,90,5.0
101347777,AcEc_159,42,2.0
101548545,AcEc_159,80,4.0
101572510,AcEc_159,63,3.0
101602477,AcEc_159,44,2.0
101613864,AcEc_159,52,2.0
101613865,AcEc_159,64,3.0
101623770,AcEc_159,88,5.0
101677425,AcEc_159,73,4.0
101726998,AcEc_159,61,3.0
101756222,AcEc_159,100,5.0
102009880,AcEc_159,75,4.0
102069249,AcEc_159,51,2.0
102148462,AcEc_159,78,4.0
102431449,AcEc_159,60,3.0
129775774,AcEc_159,71,4.0
129881999,AcEc_159,66,3.0
129905909,AcEc_159,79,4.0
132498494,AcEc_159,99,5.0
135516704,AcEc_159,86,5.0
313,AcEc_199,93,5.0
402,AcEc_199,94,5.0
2950,AcEc_199,65,3.0
3220,AcEc_199,75,4.0
5757,AcEc_199,62,3.0
5988,AcEc_199,67,3.0
6013,AcEc_199,95,5.0
6031,AcEc_199,49,2.0
6128,AcEc_199,87,5.0
6780,AcEc_199,53,2.0
7427,AcEc_199,69,3.0
7871,AcEc_199,69,3.0
8955,AcEc_199,67,3.0
8956,AcEc_199,82,4.0
9415,AcEc_199,89,5.0
10187,AcEc_199,63,3.0
10208,AcEc_199,69,3.0
10453,AcEc_199,62,3.0
10461,AcEc_199,74,4.0
22384,AcEc_199,65,3.0
24526,AcEc_199,87,5.0
31402,AcEc_199,66,3.0
31404,AcEc_199,73,4.0
33441,AcEc_199,61,3.0
40326,AcEc_199,52,2.0
62850,AcEc_199,60,3.0
64695,AcEc_199,52,2.0
64696,AcEc_199,50,2.0
65575,AcEc_199,58,3.0
68111,AcEc_199,69,3.0
73614,AcEc_199,69,3.0
86472,AcEc_199,86,5.0
90567,AcEc_199,56,3.0
91458,AcEc_199,74,4.0
91520,AcEc_199,75,4.0
96710,AcEc_199,87,5.0
101787,AcEc_199,87,5.0
104796,AcEc_199,87,5.0
107835,AcEc_199,88,5.0
107878,AcEc_199,59,3.0
107938,AcEc_199,70,3.0
108053,AcEc_199,65,3.0
114843,AcEc_199,67,3.0
115158,AcEc_199,88,5.0
129597,AcEc_199,90,5.0
146469,AcEc_199,94,5.0
148745,AcEc_199,71,4.0
154417,AcEc_199,48,2.0
161533,AcEc_199,57,3.0
163882,AcEc_199,75,4.0
178793,AcEc_199,65,3.0
180544,AcEc_199,62,3.0
181570,AcEc_199,60,3.0
182645,AcEc_199,55,2.0
187306,AcEc_199,54,2.0
193587,AcEc_199,72,4.0
193710,AcEc_199,60,3.0
205042,AcEc_199,66,3.0
205992,AcEc_199,56,3.0
235071,AcEc_199,59,3.0
332671,AcEc_199,71,4.0
334778,AcEc_199,67,3.0
340013,AcEc_199,99,5.0
340066,AcEc_199,71,4.0
361510,AcEc_199,78,4.0
401171,AcEc_199,60,3.0
439503,AcEc_199,56,3.0
439555,AcEc_199,54,2.0
441005,AcEc_199,65,3.0
442106,AcEc_199,52,2.0
442359,AcEc_199,55,2.0
442405,AcEc_199,63,3.0
442432,AcEc_199,89,5.0
442706,AcEc_199,66,3.0
442758,AcEc_199,67,3.0
461030,AcEc_199,87,5.0
461031,AcEc_199,84,4.0
577062,AcEc_199,67,3.0
605429,AcEc_199,52,2.0
609638,AcEc_199,71,4.0
636777,AcEc_199,70,3.0
670971,AcEc_199,55,2.0
1794427,AcEc_199,65,3.0
3000322,AcEc_199,62,3.0
3034394,AcEc_199,70,3.0
3080690,AcEc_199,78,4.0
3084311,AcEc_199,67,3.0
4486617,AcEc_199,49,2.0
5276614,AcEc_199,91,5.0
5280363,AcEc_199,58,3.0
5280450,AcEc_199,56,3.0
5280887,AcEc_199,60,3.0
5280934,AcEc_199,51,2.0
5281513,AcEc_199,95,5.0
5281519,AcEc_199,67,3.0
5281520,AcEc_199,64,3.0
5283080,AcEc_199,55,2.0
5283224,AcEc_199,67,3.0
5283227,AcEc_199,75,4.0
5283387,AcEc_199,59,3.0
5284421,AcEc_199,60,3.0
5311477,AcEc_199,70,3.0
5312457,AcEc_199,56,3.0
5312495,AcEc_199,56,3.0
5315536,AcEc_199,71,4.0
5352107,AcEc_199,87,5.0
5352767,AcEc_199,58,3.0
5352771,AcEc_199,59,3.0
5352772,AcEc_199,67,3.0
5352773,AcEc_199,61,3.0
5352787,AcEc_199,63,3.0
5352788,AcEc_199,62,3.0
5352888,AcEc_199,62,3.0
5352891,AcEc_199,63,3.0
5363265,AcEc_199,51,2.0
5363285,AcEc_199,60,3.0
5363385,AcEc_199,62,3.0
5363391,AcEc_199,56,3.0
5363534,AcEc_199,62,3.0
5364711,AcEc_199,56,3.0
5365883,AcEc_199,60,3.0
5375219,AcEc_199,82,4.0
5463051,AcEc_199,56,3.0
5467408,AcEc_199,76,4.0
6328195,AcEc_199,62,3.0
6365696,AcEc_199,56,3.0
6411696,AcEc_199,93,5.0
6428416,AcEc_199,59,3.0
6431104,AcEc_199,60,3.0
6432404,AcEc_199,67,3.0
6432447,AcEc_199,67,3.0
6434971,AcEc_199,67,3.0
6436648,AcEc_199,63,3.0
6437207,AcEc_199,60,3.0
6437355,AcEc_199,69,3.0
6437870,AcEc_199,65,3.0
6437887,AcEc_199,59,3.0
6438492,AcEc_199,53,2.0
6439196,AcEc_199,63,3.0
6439529,AcEc_199,63,3.0
6440707,AcEc_199,54,2.0
6440740,AcEc_199,56,3.0
6442619,AcEc_199,98,5.0
6442654,AcEc_199,56,3.0
6442677,AcEc_199,62,3.0
6450311,AcEc_199,60,3.0
6450312,AcEc_199,56,3.0
6450812,AcEc_199,62,3.0
6453188,AcEc_199,62,3.0
6455632,AcEc_199,60,3.0
6918391,AcEc_199,52,2.0
9548622,AcEc_199,70,3.0
9548773,AcEc_199,87,5.0
9808885,AcEc_199,56,3.0
9855795,AcEc_199,54,2.0
9868964,AcEc_199,81,4.0
9993558,AcEc_199,75,4.0
10013205,AcEc_199,58,3.0
10026645,AcEc_199,83,4.0
10038820,AcEc_199,74,4.0
10041611,AcEc_199,64,3.0
10049156,AcEc_199,71,4.0
10089677,AcEc_199,57,3.0
10391052,AcEc_199,75,4.0
10403598,AcEc_199,98,5.0
10410583,AcEc_199,71,4.0
10424557,AcEc_199,55,2.0
10446412,AcEc_199,62,3.0
10456163,AcEc_199,95,5.0
10471153,AcEc_199,67,3.0
10537970,AcEc_199,50,2.0
10608682,AcEc_199,64,3.0
10634145,AcEc_199,60,3.0
10802739,AcEc_199,60,3.0
10826797,AcEc_199,58,3.0
10829117,AcEc_199,75,4.0
10848165,AcEc_199,72,4.0
10857106,AcEc_199,73,4.0
10927117,AcEc_199,72,4.0
10969647,AcEc_199,83,4.0
10987189,AcEc_199,63,3.0
