,65575,3000322,9889796,23427104,15939609,23255044,3084311,442405,5283957,23425034,11751458,163882,25016418,442544,6434971,101898419,23427263,23656634,21592256,5326970,129775774,16656568,11327620,44566672,23425158,129730698,10913938,49799338,11530417,180272,25137304,114843,5365883,12187779,73293941,10608682,340013,442432,91748460,340066,101603384,11313238
ApMe_61,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,3.0,0.0,3.0,2.0,3.0,4.0,0.0,3.0,3.0,4.0,0.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0
TrCa_137,2.0,1.0,0.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0
DrBu_58,3.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,4.0,4.0,3.0,0.0,4.0,2.0,2.0,5.0,0.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0
AmTr_15,2.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,4.0,3.0,0.0,2.0,4.0,5.0,3.0,5.0,2.0,0.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,3.0
ApFl_113,3.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,5.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,4.0,2.0,2.0,5.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,0.0,3.0
BoIm_86,2.0,3.0,0.0,3.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,0.0,5.0,3.0,4.0,3.0,0.0,2.0,0.0,3.0,4.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0
PaXu_55,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0
LiHu_94,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,4.0,2.0,5.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0
CaFl_167,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,5.0,4.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0
PoDo_63,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,5.0,1.0,4.0,2.0,0.0,1.0,5.0,3.0,0.0,5.0,4.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0
CyCo_176,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0
HaSa_226,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,0.0,4.0,2.0,4.0,3.0,0.0,2.0,5.0,3.0,0.0,3.0,3.0,2.0,0.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0
DiQu_110,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,2.0,0.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0
DuNo_20,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,0.0,3.0
CaFl_390,2.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,4.0,2.0,0.0,3.0,5.0,3.0,5.0,4.0,4.0,2.0,0.0,5.0,2.0,2.0,5.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,3.0,0.0,3.0
PaPo_42,2.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,0.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,0.0,4.0,2.0,2.0,5.0,0.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0
AtCo_112,2.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,5.0,2.0,5.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0
CyCo_204,2.0,2.0,0.0,3.0,0.0,3.0,3.0,2.0,5.0,3.0,0.0,3.0,0.0,5.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0
AeAe_98,3.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,3.0,2.0,3.0,0.0,2.0,5.0,2.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,5.0
